"boundary","p.saf.min","p.saf.max","p.tox.min","p.tox.max","sim.freq","target","ncohort","cohortsize","n.earlystop"
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 0, 2, 3, 15, 0, 2, 4, 18, 0, 3, 4, 21, 1, 3, 5, 24, 1, 4, 5",0.0172038569138207,0.0261311588267365,0.153310105077969,0.172114821658991,440,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 0, 2, 3, 15, 0, 3, 4, 18, 0, 3, 4, 21, 1, 3, 5, 24, 1, 4, 5",0.0172098217728325,0.0261566057936571,0.172216574180332,0.194314668813734,486,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 0, 2, 3, 15, 0, 3, 4, 18, 0, 3, 4, 21, 1, 4, 5, 24, 1, 4, 5",0.0172040698837975,0.0261812585993293,0.19436338736322,0.251707173045558,1294,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 2, 3, 12, 0, 3, 3, 15, 0, 3, 4, 18, 0, 4, 4, 21, 1, 4, 5, 24, 1, 5, 5",0.0172202505263298,0.0261785880810832,0.251810395962099,0.310723314396032,1317,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 2, 3, 12, 0, 3, 3, 15, 0, 3, 4, 18, 0, 4, 4, 21, 1, 5, 5, 24, 1, 5, 5",0.017261828473056,0.0261809853961252,0.310792446439781,0.334454762868256,513,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 2, 3, 12, 0, 3, 3, 15, 0, 4, 4, 18, 0, 4, 4, 21, 1, 5, 5, 24, 1, 5, 5",0.0172077021080554,0.0261814588101996,0.334543211424813,0.389877760843771,1258,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 3, 3, 12, 0, 3, 3, 15, 0, 4, 4, 18, 0, 4, 4, 21, 1, 5, 5, 24, 1, 5, 5",0.0172016599959133,0.0261813857247336,0.389946016978736,0.645622865067649,5831,0.1,10,3,24
"3, 0, 2, 2, 6, 0, 2, 2, 9, 0, 3, 3, 12, 0, 3, 3, 15, 0, 4, 4, 18, 0, 4, 4, 21, 1, 5, 5, 24, 1, 5, 5",0.017202620444641,0.0261815557374996,0.645868842047171,0.999991034507816,8068,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 1, 3, 12, 0, 2, 3, 15, 0, 2, 4, 18, 1, 2, 4, 21, 1, 3, 5, 24, 1, 3, 5",0.0262255890206062,0.0412410459646208,0.110014426735627,0.122902377803655,453,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 0, 2, 3, 15, 0, 2, 4, 18, 1, 3, 4, 21, 1, 3, 5, 24, 1, 3, 5",0.026205013378107,0.0412245614085533,0.122913000397912,0.153217621054579,1165,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 0, 2, 3, 15, 0, 2, 4, 18, 1, 3, 4, 21, 1, 3, 5, 24, 1, 4, 5",0.0262022630455961,0.0412661341631613,0.153251578864672,0.172130049689434,694,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 0, 2, 3, 15, 0, 3, 4, 18, 1, 3, 4, 21, 1, 3, 5, 24, 1, 4, 5",0.0261969899955839,0.0411966495359225,0.172173161794059,0.194344465009365,857,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 0, 2, 3, 15, 0, 3, 4, 18, 1, 3, 4, 21, 1, 4, 5, 24, 1, 4, 5",0.0261869225716012,0.0412598722591113,0.194418965242404,0.251690298390421,2033,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 2, 3, 12, 0, 3, 3, 15, 0, 3, 4, 18, 1, 4, 4, 21, 1, 4, 5, 24, 1, 5, 5",0.0261889444941719,0.0412487067836281,0.251756764151068,0.310729259260196,2267,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 2, 3, 12, 0, 3, 3, 15, 0, 3, 4, 18, 1, 4, 4, 21, 1, 5, 5, 24, 1, 5, 5",0.0261821676856684,0.0412571250232449,0.310737780092466,0.334474481293276,929,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 2, 3, 12, 0, 3, 3, 15, 0, 4, 4, 18, 1, 4, 4, 21, 1, 5, 5, 24, 1, 5, 5",0.0261980613181533,0.0412698326975203,0.334514305177652,0.38990488467942,2104,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 3, 3, 12, 0, 3, 3, 15, 0, 4, 4, 18, 1, 4, 4, 21, 1, 5, 5, 24, 1, 5, 5",0.0261820966723931,0.0412689819119161,0.389927591252589,0.645846363461743,9626,0.1,10,3,24
"3, 0, 2, 2, 6, 0, 2, 2, 9, 0, 3, 3, 12, 0, 3, 3, 15, 0, 4, 4, 18, 1, 4, 4, 21, 1, 5, 5, 24, 1, 5, 5",0.0261840539845247,0.0412722663573894,0.645908370679041,0.999967274119988,13587,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 1, 3, 12, 0, 2, 3, 15, 1, 2, 4, 18, 1, 2, 4, 21, 1, 3, 5, 24, 1, 3, 5",0.0413645477593975,0.0684556852059385,0.11000294248182,0.122905480993412,832,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 0, 2, 3, 15, 1, 2, 4, 18, 1, 3, 4, 21, 1, 3, 5, 24, 1, 3, 5",0.0412840391011501,0.0684578749759523,0.122925450875499,0.153205562430921,2023,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 0, 2, 3, 15, 1, 2, 4, 18, 1, 3, 4, 21, 1, 3, 5, 24, 1, 4, 5",0.0413006917607743,0.0684642345989257,0.153254598025859,0.172166298692504,1268,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 0, 2, 3, 15, 1, 3, 4, 18, 1, 3, 4, 21, 1, 3, 5, 24, 1, 4, 5",0.0414177838740393,0.0684702970604457,0.172179928503737,0.194311188438376,1521,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 0, 2, 3, 15, 1, 3, 4, 18, 1, 3, 4, 21, 1, 4, 5, 24, 1, 4, 5",0.0412773193360972,0.0684636744322403,0.19437534037491,0.251723705928632,3951,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 2, 3, 12, 0, 3, 3, 15, 1, 3, 4, 18, 1, 4, 4, 21, 1, 4, 5, 24, 1, 5, 5",0.0412950740984711,0.0684597487252495,0.251753040071902,0.310731589848114,3942,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 2, 3, 12, 0, 3, 3, 15, 1, 3, 4, 18, 1, 4, 4, 21, 1, 5, 5, 24, 1, 5, 5",0.0412736463898004,0.0684396771838727,0.310740349564598,0.334503794900886,1611,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 2, 3, 12, 0, 3, 3, 15, 1, 4, 4, 18, 1, 4, 4, 21, 1, 5, 5, 24, 1, 5, 5",0.0412780829034295,0.0684711803957413,0.334537410310272,0.38989964599052,3718,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 3, 3, 12, 0, 3, 3, 15, 1, 4, 4, 18, 1, 4, 4, 21, 1, 5, 5, 24, 1, 5, 5",0.0412731626147728,0.0684699639034109,0.389933750902998,0.645858502970758,16923,0.1,10,3,24
"3, 0, 2, 2, 6, 0, 2, 2, 9, 0, 3, 3, 12, 0, 3, 3, 15, 1, 4, 4, 18, 1, 4, 4, 21, 1, 5, 5, 24, 1, 5, 5",0.0412730787958249,0.0684670997866782,0.645865901885413,0.999990252476337,24092,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 1, 3, 12, 1, 2, 3, 15, 1, 2, 4, 18, 1, 2, 4, 21, 1, 3, 5, 24, 2, 3, 5",0.0684741439776255,0.0899840345189739,0.110005369252066,0.122910854421391,663,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 1, 2, 3, 15, 1, 2, 4, 18, 1, 3, 4, 21, 1, 3, 5, 24, 2, 3, 5",0.0684781126418271,0.0899977586609738,0.122932594142136,0.153235846034167,1672,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 1, 2, 3, 15, 1, 2, 4, 18, 1, 3, 4, 21, 1, 3, 5, 24, 2, 4, 5",0.0684838306773204,0.0899230522064132,0.153250097992094,0.172082636411674,1041,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 1, 2, 3, 15, 1, 3, 4, 18, 1, 3, 4, 21, 1, 3, 5, 24, 2, 4, 5",0.0684958967641157,0.0899824052183251,0.172193270815723,0.194355839879348,1203,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 1, 2, 9, 0, 2, 3, 12, 1, 2, 3, 15, 1, 3, 4, 18, 1, 3, 4, 21, 1, 4, 5, 24, 2, 4, 5",0.0684813746657319,0.0899936650366907,0.194359451641023,0.251728690436347,3038,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 2, 3, 12, 1, 3, 3, 15, 1, 3, 4, 18, 1, 4, 4, 21, 1, 4, 5, 24, 2, 5, 5",0.0684818405593839,0.0899907564260666,0.251765758770362,0.310668407907217,3199,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 2, 3, 12, 1, 3, 3, 15, 1, 3, 4, 18, 1, 4, 4, 21, 1, 5, 5, 24, 2, 5, 5",0.0684836526784714,0.0899947472557233,0.310746579832533,0.334491402467971,1334,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 2, 3, 12, 1, 3, 3, 15, 1, 4, 4, 18, 1, 4, 4, 21, 1, 5, 5, 24, 2, 5, 5",0.0684804088153387,0.0899970119505633,0.334518744442626,0.389900709444367,2960,0.1,10,3,24
"3, 0, 1, 2, 6, 0, 2, 2, 9, 0, 3, 3, 12, 1, 3, 3, 15, 1, 4, 4, 18, 1, 4, 4, 21, 1, 5, 5, 24, 2, 5, 5",0.0684722648965119,0.0899954557353804,0.389929634550808,0.645853214828635,13802,0.1,10,3,24
"3, 0, 2, 2, 6, 0, 2, 2, 9, 0, 3, 3, 12, 1, 3, 3, 15, 1, 4, 4, 18, 1, 4, 4, 21, 1, 5, 5, 24, 2, 5, 5",0.0684739378761458,0.0899998471264759,0.645877566978761,0.999981106773255,19063,0.1,10,3,24
